"n_tango_id","s_tango","s_hinsikbn_1","s_hinsikbn_2","s_hinsikbn_3","s_hinsikbn_4","d_eikyoudo_age","d_eikyoudo_sage","n_update_cnt","n_eikyou_musi_flg"
12260,"美玲","名詞","固有名詞","人名","名",0,6,1,0
12261,"からり","副詞","助詞類接続","*","*",0,3,0,0
12262,"伝える","動詞","自立","*","*",0,3,0,0
12263,"所在地","名詞","一般","*","*",0,6,1,0
12264,"ググ","名詞","一般","*","*",0,3,0,0
12265,"えっ","感動詞","*","*","*",0,3,0,0
12266,"ミクスチュアオイル","名詞","一般","*","*",0,3,0,0
12267,"セブンデイ","名詞","一般","*","*",0,3,0,0
12268,"sDay","名詞","固有名詞","組織","*",0,3,0,0
12269,"RX","名詞","固有名詞","組織","*",0,3,0,0
12270,"FEED","名詞","一般","*","*",0,6,1,0
12271,"定休","名詞","一般","*","*",0,3,0,0
12272,"ロー","名詞","一般","*","*",0,3,0,0
12273,"17710","名詞","数","*","*",0,10,1,0
12274,"締結","名詞","サ変接続","*","*",0,16,3,0
12275,"1771","名詞","数","*","*",0,5,0,0
12276,"保護","名詞","サ変接続","*","*",0,5,0,0
12277,"ニチボー","名詞","一般","*","*",0,5,0,0
12278,"カルーセル","名詞","一般","*","*",0,0,0,0
12279,"シェイブアイス","名詞","一般","*","*",0,0,0,0
12280,"クリーム","名詞","一般","*","*",0,0,0,0
12281,"乗せる","動詞","自立","*","*",0,0,0,0
12282,"メッセージ","名詞","一般","*","*",0,6,1,0
12283,"鉄筋コンクリート","名詞","一般","*","*",0,9,2,0
12284,"スリップフォームペーバ","名詞","固有名詞","組織","*",0,6,1,0
12285,"スライド","名詞","サ変接続","*","*",0,6,1,0
12286,"どんどん","副詞","助詞類接続","*","*",0,9,2,0
12287,")◆●","名詞","サ変接続","*","*",0,6,1,0
12288,"重","名詞","接尾","助数詞","*",0,6,1,0
12289,"峠","名詞","接尾","一般","*",0,6,1,0
12290,"阿蘇","名詞","固有名詞","人名","姓",0,6,1,0
12291,"300","名詞","数","*","*",0,0,0,0
12292,"618","名詞","数","*","*",0,0,0,0
12293,"944","名詞","数","*","*",0,0,0,0
12294,"653","名詞","数","*","*",0,0,0,0
12295,"964","名詞","数","*","*",0,0,0,0
12296,"138","名詞","数","*","*",0,0,0,0
12297,"640","名詞","数","*","*",0,0,0,0
12298,"労務","名詞","一般","*","*",0,0,0,0
12299,"ナルトハマ","名詞","一般","*","*",0,3,0,0
12300,"隠れ","名詞","一般","*","*",0,3,0,0
12301,"忍び","名詞","一般","*","*",0,3,0,0
12302,"うずまく","動詞","自立","*","*",0,3,0,0
12303,"カリン","名詞","一般","*","*",0,3,0,0
12304,"デモ","名詞","サ変接続","*","*",0,3,0,0
12305,"TOKAIHD","名詞","固有名詞","組織","*",0,3,0,0
12306,"信州","名詞","固有名詞","地域","一般",0,3,0,0
12307,"プロロジス","名詞","一般","*","*",6,0,1,0
12308,"3481","名詞","数","*","*",3,0,0,0
12309,"地所","名詞","一般","*","*",3,0,0,0
12310,"3659","名詞","数","*","*",6,0,1,0
12311,"ネクソン","名詞","一般","*","*",6,0,1,0
12312,"8986","名詞","数","*","*",3,0,0,0
12313,"大和証券","名詞","固有名詞","組織","*",3,0,0,0
12314,"リビ","名詞","一般","*","*",3,0,0,0
12315,"7434","名詞","数","*","*",3,0,0,0
12316,"オータケ","名詞","固有名詞","組織","*",3,0,0,0
12317,"1357","名詞","数","*","*",3,0,0,0
12318,"インバ","名詞","一般","*","*",6,0,1,0
12319,"1360","名詞","数","*","*",3,0,0,0
12320,"1366","名詞","数","*","*",3,0,0,0
12321,"イ","名詞","一般","*","*",6,0,1,0
12322,"1459","名詞","数","*","*",3,0,0,0
12323,"Ｗ","記号","アルファベット","*","*",3,0,0,0
12324,"1472","名詞","数","*","*",3,0,0,0
12325,"1571","名詞","数","*","*",3,0,0,0
12326,"1788","名詞","数","*","*",6,0,1,0
12327,"三東工業社","名詞","固有名詞","組織","*",6,0,1,0
12328,"2264","名詞","数","*","*",3,0,0,0
12329,"森永乳業","名詞","固有名詞","組織","*",3,0,0,0
12330,"5962","名詞","数","*","*",6,0,1,0
12331,"浅香工業","名詞","固有名詞","組織","*",6,0,1,0
12332,"6189","名詞","数","*","*",3,0,0,0
12333,"キッズ","名詞","一般","*","*",3,0,0,0
12334,"ジャスト","名詞","一般","*","*",3,0,0,0
12335,"7461","名詞","数","*","*",3,0,0,0
12336,"キムラ","名詞","固有名詞","組織","*",3,0,0,0
12337,"7508","名詞","数","*","*",3,0,0,0
12338,"セブン","名詞","固有名詞","一般","*",3,10,2,0
12339,"メディアドゥ","名詞","一般","*","*",3,0,0,0
12340,"6082","名詞","数","*","*",3,0,0,0
12341,"ライドオン","名詞","一般","*","*",3,0,0,0
12342,"8283","名詞","数","*","*",3,0,0,0
12343,"ＰＡＬＴＡＣ","名詞","固有名詞","組織","*",3,0,0,0
12344,"9984","名詞","数","*","*",3,0,0,0
12345,"ＳＢＧ","名詞","一般","*","*",3,0,0,0
12346,"1381","名詞","数","*","*",3,0,0,0
12347,"ets","名詞","固有名詞","組織","*",0,3,0,0
12348,"クイーン","名詞","一般","*","*",0,3,0,0
12349,"ステークス","名詞","一般","*","*",0,3,0,0
12350,"リープフラウミルヒ","名詞","一般","*","*",0,3,0,0
12351,"ビーチ","名詞","一般","*","*",0,3,0,0
12352,"サンバ","名詞","一般","*","*",0,3,0,0
12353,"SNTN","名詞","固有名詞","組織","*",0,3,0,0
12354,"共","名詞","接尾","一般","*",0,3,0,0
12355,"両方","名詞","一般","*","*",0,6,1,0
12356,"空手","名詞","一般","*","*",0,3,0,0
12357,"パンチ","名詞","サ変接続","*","*",0,3,0,0
12358,"ウォンチューー","名詞","固有名詞","組織","*",0,3,0,0
12359,"6360","名詞","数","*","*",0,10,1,0
12360,"自","接頭詞","名詞接続","*","*",0,10,1,0
12361,"1994","名詞","数","*","*",0,10,1,0
12362,"ウォル","名詞","一般","*","*",0,10,1,0
12363,"7896","名詞","数","*","*",0,10,1,0
12364,"7844","名詞","数","*","*",0,10,1,0
12365,"マーベラス","名詞","一般","*","*",0,10,1,0
12366,"5279","名詞","数","*","*",0,10,1,0
12367,"3264","名詞","数","*","*",0,10,1,0
12368,"アスコット","名詞","固有名詞","地域","一般",0,10,1,0
12369,"5287","名詞","数","*","*",0,10,1,0
12370,"イトーヨーギョ","名詞","一般","*","*",0,10,1,0
12371,"4657","名詞","数","*","*",0,5,0,0
12372,"2352","名詞","数","*","*",0,5,0,0
12373,"エイジア","名詞","固有名詞","組織","*",0,5,0,0
12374,"2721","名詞","数","*","*",0,5,0,0
12375,"ゼロ","名詞","数","*","*",0,5,0,0
12376,"オリンピック","名詞","一般","*","*",0,3,0,0
12377,"創価","名詞","固有名詞","組織","*",0,6,1,0
12378,"祭典","名詞","一般","*","*",0,3,0,0
12379,"国立","名詞","一般","*","*",0,3,0,0
12380,"隈","名詞","一般","*","*",0,3,0,0
12381,"公明党","名詞","固有名詞","組織","*",0,3,0,0
12382,"遠山","名詞","固有名詞","人名","姓",0,3,0,0
12383,"清彦","名詞","固有名詞","人名","名",0,3,0,0
12384,"会食","名詞","サ変接続","*","*",0,3,0,0
12385,"仲","名詞","一般","*","*",0,3,0,0
12386,"フォーエバー","名詞","一般","*","*",0,6,1,0
12387,"住まい","名詞","接尾","一般","*",0,6,1,0
12388,"遅れ馳せ","名詞","一般","*","*",0,3,0,0
12389,"初日","名詞","一般","*","*",0,3,0,0
12390,"おめでとう","感動詞","*","*","*",0,3,0,0
12391,"申し上げる","動詞","自立","*","*",0,3,0,0
12392,"鹿児島銀行","名詞","固有名詞","組織","*",0,3,0,0
12393,"別館","名詞","一般","*","*",0,3,0,0
12394,"★◆[","名詞","サ変接続","*","*",0,3,0,0
12395,"十","名詞","数","*","*",0,12,3,0
12396,"本店","名詞","一般","*","*",0,3,0,0
12397,"◆[","名詞","サ変接続","*","*",0,12,3,0
12398,"金生","名詞","固有名詞","地域","一般",0,3,0,0
12399,"1918","名詞","数","*","*",0,3,0,0
12400,"齋藤","名詞","固有名詞","人名","姓",0,3,0,0
12401,"久","名詞","固有名詞","人名","名",0,3,0,0
12402,"造","名詞","一般","*","*",0,3,0,0
12403,"地上","名詞","一般","*","*",0,3,0,0
12404,"階","名詞","接尾","助数詞","*",0,12,3,0
12405,"おはよう","感動詞","*","*","*",0,6,1,0
12406,"大澤","名詞","固有名詞","地域","一般",0,3,0,0
12407,"青空","名詞","一般","*","*",0,3,0,0
12408,"爽やか","名詞","形容動詞語幹","*","*",0,3,0,0
12409,"気持ち","名詞","一般","*","*",0,3,0,0
12410,"なれる","動詞","自立","*","*",0,3,0,0
12411,"人工","名詞","一般","*","*",0,3,0,0
12412,"知能","名詞","一般","*","*",0,3,0,0
12413,"日産","名詞","固有名詞","組織","*",0,3,0,0
12414,"文庫","名詞","一般","*","*",0,3,0,0
12415,"筑波大学","名詞","固有名詞","組織","*",0,3,0,0
12416,"SF","名詞","一般","*","*",0,6,1,0
12417,"プロトタイピング","名詞","一般","*","*",0,3,0,0
12418,"ファン","名詞","一般","*","*",0,3,0,0
12419,"多く","名詞","副詞可能","*","*",0,3,0,0
12420,"寒","名詞","一般","*","*",0,6,1,0
12421,"③◆","名詞","サ変接続","*","*",0,6,1,0
12422,"部品","名詞","一般","*","*",0,6,1,0
12423,"低迷","名詞","サ変接続","*","*",0,6,1,0
12424,"村田製作所","名詞","固有名詞","組織","*",0,6,1,0
12425,"国内線","名詞","一般","*","*",0,6,1,0
12426,"メビウス","名詞","一般","*","*",0,6,1,0
12427,"値上げ","名詞","サ変接続","*","*",0,6,1,0
12428,"川崎汽船","名詞","固有名詞","組織","*",0,6,1,0
12429,"転落","名詞","サ変接続","*","*",0,12,3,0
12430,"マツダ","名詞","固有名詞","組織","*",0,6,1,0
12431,"AOKI","名詞","固有名詞","組織","*",0,6,1,0
12432,"見学","名詞","サ変接続","*","*",0,3,0,0
12433,"ユニホーム","名詞","一般","*","*",0,3,0,0
12434,"オリコン","名詞","固有名詞","一般","*",0,6,1,0
12435,"長谷","名詞","固有名詞","人名","姓",0,3,0,0
12436,"1881","名詞","数","*","*",3,9,3,0
12437,"NIPPO","名詞","固有名詞","組織","*",3,9,3,0
12438,"流山","名詞","固有名詞","一般","*",3,0,0,0
12439,"おう","動詞","自立","*","*",3,0,0,0
12440,"西口","名詞","一般","*","*",3,0,0,0
12441,"東神開発","名詞","固有名詞","組織","*",3,0,0,0
12442,"候補","名詞","一般","*","*",0,3,0,0
12443,"斉藤","名詞","固有名詞","地域","一般",0,3,0,0
12444,"山形","名詞","固有名詞","地域","一般",0,3,0,0
12445,"DF","名詞","固有名詞","組織","*",0,3,0,0
12446,"半田","名詞","固有名詞","地域","一般",0,3,0,0
12447,"GK","名詞","固有名詞","組織","*",0,3,0,0
12448,"小畑","名詞","固有名詞","地域","一般",0,3,0,0
12449,"MF","名詞","一般","*","*",0,3,0,0
12450,"松村","名詞","固有名詞","地域","一般",0,3,0,0
12451,"交流","名詞","サ変接続","*","*",0,6,1,0
12452,"リー","名詞","固有名詞","人名","姓",0,3,0,0
12453,"戦略","名詞","一般","*","*",0,3,0,0
12454,"協定","名詞","サ変接続","*","*",0,9,2,0
12455,"vs","名詞","一般","*","*",0,6,1,0
12456,"セビージャ","名詞","一般","*","*",0,3,0,0
12457,"ハビエル・テバス","名詞","一般","*","*",0,3,0,0
12458,"スペイン","名詞","固有名詞","地域","国",0,3,0,0
12459,"友好","名詞","一般","*","*",0,3,0,0
12460,"コチラ","名詞","固有名詞","組織","*",0,3,0,0
12461,"神奈川歯科大学","名詞","固有名詞","組織","*",0,6,1,0
12462,"歯科","名詞","一般","*","*",0,3,0,0
12463,"衛生","名詞","一般","*","*",0,6,1,0
12464,"岡本","名詞","固有名詞","人名","姓",0,3,0,0
12465,"みつ","名詞","固有名詞","人名","名",0,3,0,0
12466,"くむ","動詞","自立","*","*",0,3,0,0
12467,"貞一","名詞","固有名詞","人名","名",0,3,0,0
12468,"議","名詞","一般","*","*",0,3,0,0
12469,"勇","名詞","固有名詞","人名","名",0,3,0,0
12470,"ひろみ","名詞","固有名詞","人名","名",0,3,0,0
12471,"懇談","名詞","サ変接続","*","*",0,3,0,0
12472,"校内","名詞","一般","*","*",0,3,0,0
12473,"視察","名詞","サ変接続","*","*",0,3,0,0
12474,"口腔","名詞","一般","*","*",0,3,0,0
12475,"備える","動詞","自立","*","*",0,3,0,0
12476,"ネオ","名詞","一般","*","*",0,3,0,0
12477,"親和","名詞","サ変接続","*","*",0,3,0,0
12478,"かみ合わせ","名詞","一般","*","*",0,3,0,0
12479,"強固","名詞","形容動詞語幹","*","*",0,3,0,0
12480,"バイブ","名詞","一般","*","*",0,3,0,0
12481,"あばた","名詞","一般","*","*",0,3,0,0
12482,"ジャンカ","名詞","一般","*","*",0,3,0,0
12483,"昔","名詞","副詞可能","*","*",0,3,0,0
12484,"ｆ","記号","アルファベット","*","*",0,3,0,0
12485,"空港","名詞","一般","*","*",0,6,1,0
12486,"西松","名詞","固有名詞","人名","姓",0,3,0,0
12487,"埋め立て","名詞","サ変接続","*","*",0,3,0,0
12488,"いろいろ","副詞","助詞類接続","*","*",0,3,0,0
12489,"多方面","名詞","形容動詞語幹","*","*",0,3,0,0
12490,"マメ","名詞","一般","*","*",0,3,0,0
12491,"食い込む","動詞","自立","*","*",0,3,0,0
12492,"ジジイ","名詞","一般","*","*",0,3,0,0
12493,"受け","名詞","一般","*","*",0,3,0,0
12494,"パンダ","名詞","一般","*","*",0,3,0,0
12495,"かしら","助詞","終助詞","*","*",0,3,0,0
12496,"安","名詞","接尾","一般","*",0,3,0,0
12497,"収集","名詞","サ変接続","*","*",0,3,0,0
12498,"大口","名詞","一般","*","*",0,12,3,0
12499,"約定","名詞","サ変接続","*","*",0,9,2,0
12500,"こんど","名詞","副詞可能","*","*",0,3,0,0
12501,"且つ","副詞","一般","*","*",0,3,0,0
12502,"TopixCore","名詞","固有名詞","組織","*",0,3,0,0
12503,"7211","名詞","数","*","*",0,3,0,0
12504,"三菱自動車工業","名詞","固有名詞","組織","*",0,3,0,0
12505,"3099","名詞","数","*","*",0,3,0,0
12506,"三越","名詞","固有名詞","組織","*",0,3,0,0
12507,"伊勢丹","名詞","固有名詞","組織","*",0,3,0,0
12508,"2811","名詞","数","*","*",0,3,0,0
12509,"カゴメ","名詞","固有名詞","組織","*",0,3,0,0
12510,"7751","名詞","数","*","*",0,3,0,0
12511,"1824","名詞","数","*","*",0,6,1,0
12512,"BlackRock","名詞","固有名詞","組織","*",0,3,0,0
12513,"APAC","名詞","一般","*","*",0,3,0,0
12514,"串本","名詞","固有名詞","人名","姓",0,3,0,0
12515,"古座","名詞","固有名詞","人名","姓",0,3,0,0
12516,"箕島","名詞","固有名詞","地域","一般",0,3,0,0
12517,"大前","名詞","固有名詞","人名","姓",0,3,0,0
12518,"一樹","名詞","固有名詞","人名","名",0,3,0,0
12519,"ｼﾘ","名詞","一般","*","*",0,3,0,0
12520,"ｽﾞ","名詞","一般","*","*",0,3,0,0
12521,"マーシャル","名詞","固有名詞","地域","一般",0,3,0,0
12522,"秀孝","名詞","固有名詞","人名","名",0,3,0,0
12523,"ラファエル","名詞","一般","*","*",0,3,0,0
12524,"ドリス","名詞","一般","*","*",0,3,0,0
12525,"島田","名詞","固有名詞","人名","姓",0,3,0,0
12526,"詠美","名詞","固有名詞","人名","名",0,3,0,0
12527,"ティアン","名詞","一般","*","*",0,3,0,0
12528,"ベン","名詞","一般","*","*",0,3,0,0
12529,"チンラン","名詞","一般","*","*",0,3,0,0
12530,"森光","名詞","固有名詞","地域","一般",0,3,0,0
12531,"正吉","名詞","固有名詞","地域","一般",0,3,0,0
12532,"FBC","名詞","固有名詞","組織","*",0,3,0,0
12533,"柴","名詞","固有名詞","地域","一般",0,3,0,0
12534,"直弥","名詞","固有名詞","地域","一般",0,3,0,0
12535,"よしない","形容詞","自立","*","*",0,3,0,0
12536,"ふみ","名詞","一般","*","*",0,3,0,0
12537,"のち","名詞","副詞可能","*","*",0,3,0,0
12538,"晴れ","名詞","一般","*","*",0,3,0,0
12539,"Next","名詞","固有名詞","組織","*",0,3,0,0
12540,"小御門","名詞","固有名詞","地域","一般",0,3,0,0
12541,"神社","名詞","一般","*","*",0,3,0,0
12542,"竹内","名詞","固有名詞","人名","姓",0,3,0,0
12543,"翼","名詞","固有名詞","人名","名",0,3,0,0
12544,"前川","名詞","固有名詞","人名","姓",0,3,0,0
12545,"涼","名詞","固有名詞","人名","名",0,6,1,0
12546,"太朗","名詞","固有名詞","人名","名",0,3,0,0
12547,"ツヨシ","名詞","一般","*","*",0,3,0,0
12548,"抄","名詞","固有名詞","組織","*",0,3,0,0
12549,"広太","名詞","固有名詞","人名","名",0,3,0,0
12550,"朗","名詞","一般","*","*",0,3,0,0
12551,"金刀比羅宮","名詞","固有名詞","組織","*",0,3,0,0
12552,"醍醐味","名詞","一般","*","*",0,3,0,0
12553,"パワエレ","名詞","一般","*","*",0,3,0,0
12554,"期末","名詞","一般","*","*",0,3,0,0
12555,"大学","名詞","一般","*","*",0,3,0,0
12556,"きく","動詞","自立","*","*",0,3,0,0
12557,"タメ","名詞","固有名詞","一般","*",0,3,0,0
12558,"今上","名詞","一般","*","*",0,3,0,0
12559,"584","名詞","数","*","*",0,3,0,0
12560,"330","名詞","数","*","*",0,3,0,0
12561,"533","名詞","数","*","*",0,3,0,0
12562,"320","名詞","数","*","*",0,3,0,0
12563,"387","名詞","数","*","*",0,3,0,0
12564,"％)","名詞","サ変接続","*","*",0,3,0,0
12565,"存在","名詞","サ変接続","*","*",0,3,0,0
12566,"驚く","動詞","自立","*","*",0,3,0,0
12567,"証拠","名詞","一般","*","*",0,3,0,0
12568,"過失","名詞","一般","*","*",0,3,0,0
12569,"意味","名詞","サ変接続","*","*",0,3,0,0
12570,"JNLA","名詞","固有名詞","組織","*",0,3,0,0
12571,"認定","名詞","サ変接続","*","*",0,3,0,0
12572,"ルー","名詞","固有名詞","人名","姓",0,6,1,0
12573,"ド","接頭詞","名詞接続","*","*",0,6,1,0
12574,"√","名詞","サ変接続","*","*",0,6,1,0
12575,"～～～～","名詞","サ変接続","*","*",0,3,0,0
12576,"蠱惑","名詞","サ変接続","*","*",0,6,1,0
12577,"萬","名詞","固有名詞","人名","姓",0,3,0,0
12578,"順々","名詞","一般","*","*",0,3,0,0
12579,"てこ","名詞","一般","*","*",0,3,0,0
12580,"杯","名詞","接尾","助数詞","*",0,3,0,0
12581,"ゴチ","名詞","一般","*","*",0,3,0,0
12582,"盛り上がる","動詞","自立","*","*",0,3,0,0
12583,"席","名詞","一般","*","*",0,3,0,0
12584,"おき","名詞","接尾","一般","*",0,3,0,0
12585,"ペイ","名詞","一般","*","*",0,3,0,0
12586,"バー","名詞","一般","*","*",0,3,0,0
12587,"差し出す","動詞","自立","*","*",0,3,0,0
12588,"交互","名詞","一般","*","*",0,3,0,0
12589,"仏頂面","名詞","一般","*","*",0,3,0,0
12590,"客","名詞","一般","*","*",0,9,2,0
12591,"座る","動詞","自立","*","*",0,3,0,0
12592,"しらける","動詞","自立","*","*",0,3,0,0
12593,"ビン","名詞","一般","*","*",0,3,0,0
12594,"イナゴ","名詞","一般","*","*",0,3,0,0
12595,"回転","名詞","サ変接続","*","*",0,3,0,0
12596,"やり方","名詞","一般","*","*",0,3,0,0
12597,"タケコプター","名詞","一般","*","*",0,3,0,0
12598,"みえる","動詞","自立","*","*",0,3,0,0
12599,"ほん","名詞","一般","*","*",0,3,0,0
12600,"トダ","名詞","一般","*","*",0,3,0,0
12601,"NISA","名詞","一般","*","*",0,3,0,0
12602,"フォーシーズ","名詞","一般","*","*",0,3,0,0
12603,"サンセイランディック","名詞","一般","*","*",0,3,0,0
12604,"ドゥ","名詞","一般","*","*",0,3,0,0
12605,"ユニバーサル","名詞","一般","*","*",0,3,0,0
12606,"園芸","名詞","一般","*","*",0,3,0,0
12607,"モーゲージ","名詞","一般","*","*",0,3,0,0
